start_time,end_time,speaker
345.28,345.52,SPEAKER_02
345.52,345.6,SPEAKER_00
345.6,345.92,SPEAKER_02
345.84,346.0,SPEAKER_00
346.0,346.24,SPEAKER_02
346.24,346.32,SPEAKER_00
346.4,346.88,SPEAKER_00
346.88,347.28,SPEAKER_02
347.28,347.36,SPEAKER_00
347.44,347.68,SPEAKER_00
348.0,348.64,SPEAKER_00
348.64,348.72,SPEAKER_02
348.72,348.8,SPEAKER_00
348.8,349.92,SPEAKER_02
349.84,350.08,SPEAKER_00
350.08,350.16,SPEAKER_02
350.16,350.24,SPEAKER_00
350.24,350.32,SPEAKER_02
350.32,350.4,SPEAKER_00
350.4,350.56,SPEAKER_02
350.56,351.36,SPEAKER_00
350.64,350.72,SPEAKER_02
351.36,351.44,SPEAKER_02
351.44,352.24,SPEAKER_00
352.24,352.4,SPEAKER_02
352.4,352.48,SPEAKER_00
352.48,352.56,SPEAKER_02
352.56,352.64,SPEAKER_00
352.64,352.72,SPEAKER_02
352.72,352.96,SPEAKER_00
352.88,353.2,SPEAKER_02
353.2,353.84,SPEAKER_00
353.36,353.44,SPEAKER_02
353.84,354.0,SPEAKER_02
354.08,354.48,SPEAKER_00
354.48,354.64,SPEAKER_02
354.64,355.12,SPEAKER_00
355.12,355.36,SPEAKER_02
356.56,357.04,SPEAKER_02
357.04,357.2,SPEAKER_00
357.2,357.84,SPEAKER_02
357.84,358.32,SPEAKER_00
358.32,358.64,SPEAKER_02
358.64,359.76,SPEAKER_00
359.76,360.0,SPEAKER_02
360.0,360.56,SPEAKER_00
360.4,360.48,SPEAKER_02
360.56,360.72,SPEAKER_02
360.72,360.8,SPEAKER_00
360.8,360.96,SPEAKER_02
360.96,361.2,SPEAKER_00
361.2,361.52,SPEAKER_02
361.52,361.92,SPEAKER_00
361.6,361.68,SPEAKER_02
361.92,362.4,SPEAKER_02
362.4,362.96,SPEAKER_00
362.96,363.44,SPEAKER_02
363.44,363.6,SPEAKER_00
363.52,363.68,SPEAKER_02
363.68,364.0,SPEAKER_00
364.0,364.16,SPEAKER_02
364.16,364.4,SPEAKER_00
364.4,364.48,SPEAKER_02
364.48,364.56,SPEAKER_00
364.56,364.64,SPEAKER_02
364.64,364.72,SPEAKER_00
364.72,365.28,SPEAKER_02
365.28,365.36,SPEAKER_00
365.36,366.32,SPEAKER_02
366.32,367.12,SPEAKER_00
366.56,366.64,SPEAKER_02
367.12,367.2,SPEAKER_02
367.2,367.44,SPEAKER_00
367.44,367.52,SPEAKER_02
367.68,368.24,SPEAKER_02
368.24,374.56,SPEAKER_01
375.44,376.72,SPEAKER_01
377.2,378.08,SPEAKER_01
378.8,379.12,SPEAKER_01
379.6,392.0,SPEAKER_01
392.32,393.6,SPEAKER_01
393.76,403.6,SPEAKER_01
403.92,406.32,SPEAKER_01
405.76,405.92,SPEAKER_00
406.4,406.88,SPEAKER_00
406.88,407.44,SPEAKER_02
408.32,408.4,SPEAKER_00
408.48,408.8,SPEAKER_02
409.76,409.92,SPEAKER_00
409.92,410.24,SPEAKER_02
411.2,411.6,SPEAKER_01
419.84,420.16,SPEAKER_01
