start_time,end_time,speaker
852.08,873.6,SPEAKER_00
874.1600000000001,900.0699999999999,SPEAKER_00
900.0,902.56,SPEAKER_00
903.28,912.24,SPEAKER_00
913.12,914.64,SPEAKER_01
918.56,918.96,SPEAKER_01
921.12,922.0,SPEAKER_01
922.24,922.72,SPEAKER_01
923.12,930.08,SPEAKER_01
930.32,930.4,SPEAKER_01
930.48,931.6,SPEAKER_01
932.0,935.28,SPEAKER_01
935.76,943.2,SPEAKER_01
941.52,945.36,SPEAKER_00
945.2,950.16,SPEAKER_01
949.28,952.96,SPEAKER_00
950.32,956.24,SPEAKER_01
958.56,963.28,SPEAKER_01
964.3199999999999,965.6,SPEAKER_01
966.88,968.0,SPEAKER_01
968.56,972.08,SPEAKER_01
973.04,974.72,SPEAKER_01
975.36,978.3199999999999,SPEAKER_01
979.12,981.36,SPEAKER_01
981.28,982.24,SPEAKER_00
983.04,999.44,SPEAKER_00
991.36,994.0,SPEAKER_01
995.12,996.0,SPEAKER_01
996.72,997.12,SPEAKER_01
999.6,1002.96,SPEAKER_01
1002.56,1015.36,SPEAKER_00
1015.84,1018.3199999999999,SPEAKER_01
1017.76,1019.04,SPEAKER_00
1020.24,1022.4,SPEAKER_01
1023.12,1024.16,SPEAKER_01
1024.96,1025.84,SPEAKER_01
1025.84,1027.52,SPEAKER_00
1027.52,1028.56,SPEAKER_01
1028.88,1029.2,SPEAKER_01
1029.68,1030.88,SPEAKER_01
1031.3600000000001,1032.72,SPEAKER_01
1033.6,1035.76,SPEAKER_01
1037.68,1041.44,SPEAKER_01
1041.2,1041.44,SPEAKER_00
1041.52,1044.72,SPEAKER_01
1044.88,1047.2,SPEAKER_01
1048.72,1051.12,SPEAKER_01
1053.12,1057.68,SPEAKER_01
1058.24,1060.56,SPEAKER_01
1061.84,1063.44,SPEAKER_01
1067.2,1071.6,SPEAKER_00
1073.68,1074.8,SPEAKER_01
1074.8,1079.44,SPEAKER_00
1082.16,1083.68,SPEAKER_00
1084.72,1086.16,SPEAKER_01
1088.48,1091.92,SPEAKER_00
1092.24,1094.88,SPEAKER_00
1096.6399999999999,1097.3600000000001,SPEAKER_00
1097.44,1098.88,SPEAKER_01
1098.96,1100.6399999999999,SPEAKER_00
1106.16,1109.76,SPEAKER_01
1112.72,1122.32,SPEAKER_00
1123.04,1123.3600000000001,SPEAKER_00
1124.16,1124.8,SPEAKER_00
1124.88,1132.6399999999999,SPEAKER_00
1133.28,1136.0,SPEAKER_00
1136.32,1137.52,SPEAKER_01
1140.8,1142.0,SPEAKER_00
1142.6399999999999,1143.28,SPEAKER_01
1144.6399999999999,1145.28,SPEAKER_01
1145.44,1146.08,SPEAKER_00
1146.08,1146.32,SPEAKER_01
1146.32,1158.4,SPEAKER_00
1152.6399999999999,1152.8,SPEAKER_01
1158.72,1160.32,SPEAKER_00
1160.72,1163.92,SPEAKER_00
1164.08,1164.4,SPEAKER_01
1164.96,1168.08,SPEAKER_00
1168.6399999999999,1168.72,SPEAKER_01
1168.8,1168.96,SPEAKER_01
1170.0,1170.24,SPEAKER_01
1170.72,1170.96,SPEAKER_00
1171.04,1171.28,SPEAKER_01
1172.24,1172.56,SPEAKER_01
1173.44,1174.16,SPEAKER_01
1175.76,1176.56,SPEAKER_01
1177.44,1178.88,SPEAKER_01
1179.28,1181.04,SPEAKER_01
1181.2,1181.84,SPEAKER_01
1182.0,1182.08,SPEAKER_01
1182.16,1197.84,SPEAKER_01
1198.8,1200.07,SPEAKER_01
1200.0,1200.8,SPEAKER_00
1201.6,1211.2,SPEAKER_00
1211.92,1213.92,SPEAKER_00
1214.32,1216.4,SPEAKER_00
1216.72,1217.68,SPEAKER_00
1218.64,1219.28,SPEAKER_00
1219.76,1221.28,SPEAKER_00
1221.84,1223.44,SPEAKER_00
1224.8,1225.76,SPEAKER_00
1225.6,1229.12,SPEAKER_01
1226.96,1228.16,SPEAKER_00
1228.32,1231.2,SPEAKER_00
1232.56,1235.68,SPEAKER_00
1237.44,1238.24,SPEAKER_00
1239.44,1241.92,SPEAKER_00
1242.64,1245.44,SPEAKER_00
1245.68,1245.76,SPEAKER_00
1248.88,1250.88,SPEAKER_00
1250.88,1251.84,SPEAKER_01
1251.92,1252.56,SPEAKER_00
1254.32,1254.64,SPEAKER_00
1254.96,1255.36,SPEAKER_00
1255.92,1256.16,SPEAKER_01
1256.24,1256.72,SPEAKER_00
1256.64,1257.2,SPEAKER_01
1257.68,1260.56,SPEAKER_01
1261.04,1263.76,SPEAKER_01
1264.4,1264.72,SPEAKER_01
1264.48,1266.4,SPEAKER_00
1267.68,1268.24,SPEAKER_00
1270.08,1271.92,SPEAKER_00
1274.0,1277.44,SPEAKER_00
1279.36,1279.44,SPEAKER_00
1279.52,1280.16,SPEAKER_00
1281.28,1283.36,SPEAKER_00
1283.84,1285.12,SPEAKER_00
1286.08,1286.96,SPEAKER_00
1287.52,1290.0,SPEAKER_00
1290.48,1292.32,SPEAKER_00
1292.88,1294.32,SPEAKER_00
1295.12,1296.08,SPEAKER_00
1297.44,1299.2,SPEAKER_00
1300.0,1300.88,SPEAKER_00
1301.68,1304.32,SPEAKER_00
1305.36,1306.48,SPEAKER_00
1307.6,1312.96,SPEAKER_00
1313.6,1314.4,SPEAKER_00
1314.64,1315.04,SPEAKER_00
1315.6,1318.08,SPEAKER_00
1319.36,1319.84,SPEAKER_00
1320.08,1321.12,SPEAKER_00
1321.28,1321.6,SPEAKER_01
1322.0,1324.16,SPEAKER_01
1324.48,1334.0,SPEAKER_01
1327.6,1327.84,SPEAKER_00
1329.12,1330.08,SPEAKER_00
1334.4,1337.6,SPEAKER_01
1335.44,1335.68,SPEAKER_00
1337.6,1338.56,SPEAKER_00
1338.48,1342.32,SPEAKER_01
1341.92,1343.2,SPEAKER_00
1343.3600000000001,1345.2,SPEAKER_00
1345.68,1347.6,SPEAKER_00
1345.76,1351.76,SPEAKER_01
1350.0,1350.4,SPEAKER_00
1352.24,1358.24,SPEAKER_01
1353.52,1354.16,SPEAKER_00
1358.8,1370.48,SPEAKER_01
1362.32,1362.48,SPEAKER_00
1366.08,1366.32,SPEAKER_00
1366.88,1367.12,SPEAKER_00
1370.88,1371.12,SPEAKER_00
1372.08,1373.12,SPEAKER_00
1373.44,1374.72,SPEAKER_00
1376.16,1376.48,SPEAKER_00
1376.8,1377.6,SPEAKER_00
1378.72,1379.76,SPEAKER_00
1381.92,1383.6,SPEAKER_00
1383.84,1384.08,SPEAKER_01
1384.6399999999999,1384.88,SPEAKER_01
1386.16,1389.3600000000001,SPEAKER_00
1387.92,1388.24,SPEAKER_01
1390.0,1390.56,SPEAKER_00
1390.8,1392.08,SPEAKER_00
1392.24,1393.3600000000001,SPEAKER_00
1393.92,1394.48,SPEAKER_00
1395.76,1396.08,SPEAKER_00
1397.84,1399.84,SPEAKER_00
1402.72,1405.04,SPEAKER_00
1404.88,1406.4,SPEAKER_01
1406.0,1406.88,SPEAKER_00
1410.6399999999999,1412.24,SPEAKER_01
1412.4,1413.44,SPEAKER_01
1414.0,1414.4,SPEAKER_01
1415.3600000000001,1417.84,SPEAKER_01
1418.4,1420.16,SPEAKER_01
1420.48,1420.6399999999999,SPEAKER_00
1420.72,1422.72,SPEAKER_01
1423.2,1426.16,SPEAKER_01
1426.4,1428.6399999999999,SPEAKER_01
1429.04,1429.6,SPEAKER_00
1429.3600000000001,1431.44,SPEAKER_01
1430.08,1430.24,SPEAKER_00
1432.8,1433.3600000000001,SPEAKER_01
1434.0,1434.8,SPEAKER_00
1434.8,1435.28,SPEAKER_01
1436.24,1436.48,SPEAKER_00
1437.04,1437.44,SPEAKER_00
1437.28,1438.08,SPEAKER_01
1438.6399999999999,1439.3600000000001,SPEAKER_00
1439.3600000000001,1439.6,SPEAKER_01
1439.52,1442.16,SPEAKER_00
1442.24,1442.88,SPEAKER_00
1442.4,1442.56,SPEAKER_01
1443.2,1443.92,SPEAKER_00
1447.52,1447.92,SPEAKER_00
1448.6399999999999,1450.08,SPEAKER_00
1451.92,1454.24,SPEAKER_00
1455.2,1455.92,SPEAKER_00
1457.68,1460.16,SPEAKER_00
1462.48,1464.16,SPEAKER_00
1464.88,1467.3600000000001,SPEAKER_00
1467.44,1468.96,SPEAKER_00
1469.76,1470.4,SPEAKER_00
1471.2,1474.0,SPEAKER_00
1474.8,1475.84,SPEAKER_00
1476.48,1477.92,SPEAKER_00
1478.72,1479.44,SPEAKER_00
1479.84,1480.96,SPEAKER_00
1481.92,1482.8,SPEAKER_00
1483.52,1484.48,SPEAKER_00
1486.08,1486.48,SPEAKER_01
1486.8,1488.08,SPEAKER_01
1486.96,1487.3600000000001,SPEAKER_00
1487.84,1487.92,SPEAKER_00
1488.32,1490.6399999999999,SPEAKER_01
1490.08,1490.48,SPEAKER_00
1491.52,1492.16,SPEAKER_01
1492.6399999999999,1493.76,SPEAKER_00
1494.0,1494.88,SPEAKER_01
1496.72,1499.6,SPEAKER_01
1500.32,1500.8,SPEAKER_00
1501.2,1503.36,SPEAKER_01
1503.44,1504.0,SPEAKER_00
1507.2,1508.0,SPEAKER_00
1510.24,1512.0,SPEAKER_00
1512.72,1514.56,SPEAKER_00
1515.92,1516.24,SPEAKER_01
1516.32,1516.96,SPEAKER_00
1517.04,1519.52,SPEAKER_01
1520.16,1522.24,SPEAKER_01
1523.2,1524.16,SPEAKER_00
1527.04,1528.16,SPEAKER_00
1529.28,1531.04,SPEAKER_00
1532.56,1533.36,SPEAKER_00
1534.24,1535.44,SPEAKER_00
1536.88,1537.44,SPEAKER_00
1537.6,1538.32,SPEAKER_01
1538.32,1539.36,SPEAKER_00
1539.84,1540.56,SPEAKER_00
1542.96,1543.76,SPEAKER_00
1544.88,1545.36,SPEAKER_01
1545.36,1545.76,SPEAKER_00
1548.08,1548.96,SPEAKER_00
1549.04,1549.6,SPEAKER_01
1549.76,1550.64,SPEAKER_00
1554.24,1555.2,SPEAKER_01
1556.64,1557.44,SPEAKER_00
1558.56,1564.8,SPEAKER_03
1565.2,1569.12,SPEAKER_03
