frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
4565, 1, 190.357, 0.98, 1, 0.33, 0.00, 2.24, 0.14, 0.28, 0.00, 1.12, 1.70, 0.00, 0.55, 0.89, 1.12, 0.07, 0.00, 0.00, 1.03, 0.00, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
4566, 0, 190.399, 0.98, 1, 0.39, 0.67, 0.00, 1.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.45, 0.47, 0.45, 0.00, 0.00, 0.83, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4566, 1, 190.399, 0.98, 1, 0.15, 0.00, 2.07, 0.00, 0.31, 0.00, 1.05, 2.24, 0.11, 0.27, 0.89, 1.16, 0.00, 0.00, 0.00, 0.85, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4567, 0, 190.440, 0.98, 1, 0.43, 0.65, 0.00, 1.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.47, 0.35, 0.51, 0.00, 0.00, 0.86, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4567, 1, 190.440, 0.98, 1, 0.22, 0.00, 2.00, 0.02, 0.26, 0.00, 1.04, 2.44, 0.14, 0.08, 0.93, 1.11, 0.00, 0.06, 0.00, 0.92, 0.00, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0
4568, 0, 190.482, 0.98, 1, 0.35, 0.85, 0.00, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.14, 0.12, 0.00, 0.00, 0.45, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4568, 1, 190.482, 0.98, 1, 0.06, 0.00, 1.98, 0.23, 0.34, 0.00, 1.12, 2.68, 0.07, 0.17, 0.82, 1.31, 0.00, 0.14, 0.00, 0.85, 0.00, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0
4569, 0, 190.524, 0.98, 1, 0.17, 0.61, 0.00, 1.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.47, 0.43, 0.18, 0.00, 0.00, 0.83, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4569, 1, 190.524, 0.98, 1, 0.26, 0.26, 1.78, 1.25, 0.43, 0.43, 1.05, 2.71, 0.36, 0.73, 0.88, 1.04, 0.00, 0.00, 0.00, 1.50, 0.00, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4570, 0, 190.565, 0.98, 1, 0.52, 0.65, 0.00, 1.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.44, 0.40, 0.00, 0.00, 0.73, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4570, 1, 190.565, 0.98, 1, 0.33, 0.63, 0.89, 2.04, 0.38, 0.14, 0.98, 2.36, 0.65, 0.88, 0.74, 0.86, 0.00, 0.00, 0.16, 1.39, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4571, 0, 190.607, 0.98, 1, 0.34, 0.84, 0.00, 0.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.19, 0.19, 0.00, 0.00, 0.53, 0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4571, 1, 190.607, 0.98, 1, 0.85, 1.33, 0.58, 1.80, 0.50, 0.32, 0.90, 2.55, 0.86, 0.57, 0.82, 0.97, 0.00, 0.00, 0.16, 1.82, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4572, 0, 190.649, 0.98, 1, 0.43, 0.78, 0.00, 1.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.31, 0.26, 0.00, 0.00, 0.77, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4572, 1, 190.649, 0.98, 1, 0.83, 1.62, 0.57, 2.42, 0.25, 0.22, 0.68, 2.26, 0.85, 0.52, 0.83, 1.18, 0.00, 0.00, 0.41, 1.74, 0.31, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0
4573, 0, 190.691, 0.98, 1, 0.40, 0.67, 0.00, 1.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.41, 0.43, 0.43, 0.00, 0.00, 0.85, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4573, 1, 190.691, 0.98, 1, 0.76, 1.55, 0.62, 2.42, 0.05, 0.09, 0.46, 2.09, 0.64, 0.30, 0.81, 1.07, 0.00, 0.00, 0.06, 1.88, 0.36, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0
4574, 0, 190.732, 0.98, 1, 0.26, 0.60, 0.00, 1.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.45, 0.44, 0.43, 0.00, 0.00, 0.89, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4574, 1, 190.732, 0.98, 1, 0.37, 1.23, 0.46, 1.97, 0.00, 0.00, 0.48, 2.14, 0.73, 0.24, 0.79, 0.98, 0.00, 0.00, 0.00, 1.52, 0.07, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0
4575, 0, 190.774, 0.98, 1, 0.29, 0.78, 0.00, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.19, 0.18, 0.00, 0.00, 0.48, 0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4575, 1, 190.774, 0.98, 1, 0.54, 0.94, 0.30, 2.12, 0.00, 0.00, 0.71, 2.13, 0.93, 0.00, 0.55, 0.89, 0.00, 0.00, 0.00, 1.28, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4576, 0, 190.816, 0.98, 1, 0.46, 0.65, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 0.24, 0.31, 0.00, 0.00, 0.78, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4576, 1, 190.816, 0.98, 1, 0.00, 0.49, 0.12, 2.26, 0.00, 0.00, 0.53, 2.09, 1.05, 0.00, 0.49, 0.54, 0.00, 0.00, 0.00, 1.16, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4577, 0, 190.857, 0.98, 1, 0.32, 0.58, 0.00, 1.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.46, 0.45, 0.30, 0.00, 0.00, 0.88, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4577, 1, 190.857, 0.98, 1, 0.00, 0.40, 0.03, 2.37, 0.00, 0.00, 0.75, 2.31, 1.15, 0.00, 0.34, 0.62, 0.00, 0.00, 0.00, 1.13, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4578, 0, 190.899, 0.98, 1, 0.50, 0.62, 0.00, 1.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.44, 0.40, 0.33, 0.00, 0.00, 0.78, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4578, 1, 190.899, 0.98, 1, 0.47, 1.21, 0.46, 1.54, 0.00, 0.00, 0.80, 2.35, 1.38, 0.19, 0.29, 0.65, 0.00, 0.00, 0.00, 1.15, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4579, 0, 190.941, 0.98, 1, 0.27, 0.86, 0.00, 1.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.07, 0.26, 0.00, 0.00, 0.67, 0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4579, 1, 190.941, 0.98, 1, 0.62, 1.42, 0.53, 1.86, 0.00, 0.00, 0.72, 2.43, 1.27, 0.50, 0.52, 0.79, 0.00, 0.00, 0.00, 1.58, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4580, 0, 190.982, 0.98, 1, 0.32, 0.78, 0.00, 1.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.07, 0.23, 0.00, 0.00, 0.53, 0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4580, 1, 190.982, 0.98, 1, 0.75, 1.41, 0.45, 2.22, 0.00, 0.00, 0.72, 2.45, 1.22, 0.47, 0.35, 0.90, 0.00, 0.00, 0.00, 1.63, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4581, 0, 191.024, 0.98, 1, 0.34, 0.70, 0.00, 1.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.37, 0.33, 0.29, 0.00, 0.00, 0.71, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4581, 1, 191.024, 0.98, 1, 0.82, 1.55, 0.06, 1.83, 0.00, 0.00, 0.89, 2.27, 0.99, 0.58, 0.40, 0.57, 0.00, 0.00, 0.00, 1.62, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4582, 0, 191.066, 0.98, 1, 0.45, 0.70, 0.00, 1.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.35, 0.33, 0.33, 0.00, 0.00, 0.64, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4582, 1, 191.066, 0.98, 1, 1.30, 1.44, 0.14, 1.25, 0.13, 0.00, 0.92, 2.24, 1.02, 0.95, 0.31, 0.36, 0.00, 0.00, 0.00, 1.66, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4583, 0, 191.108, 0.98, 1, 0.31, 0.87, 0.00, 1.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.18, 0.22, 0.00, 0.00, 0.70, 0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4583, 1, 191.108, 0.98, 1, 1.31, 1.49, 0.34, 1.92, 0.18, 0.00, 0.87, 1.87, 0.80, 1.27, 0.17, 0.34, 0.00, 0.00, 0.00, 1.57, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
4584, 0, 191.149, 0.98, 1, 0.32, 0.94, 0.00, 1.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.15, 0.15, 0.00, 0.00, 0.57, 0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4584, 1, 191.149, 0.98, 1, 1.45, 1.47, 0.31, 1.66, 0.20, 0.00, 0.92, 1.82, 0.93, 1.25, 0.07, 0.27, 0.00, 0.00, 0.00, 1.61, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
4585, 0, 191.191, 0.98, 1, 0.32, 0.63, 0.00, 1.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.31, 0.26, 0.00, 0.00, 0.71, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4585, 1, 191.191, 0.98, 1, 1.37, 1.52, 0.64, 1.65, 0.24, 0.00, 0.99, 1.81, 0.88, 1.27, 0.07, 0.26, 0.00, 0.00, 0.00, 1.13, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
4586, 0, 191.233, 0.98, 1, 0.37, 0.70, 0.00, 1.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.37, 0.36, 0.00, 0.00, 0.89, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4586, 1, 191.233, 0.98, 1, 1.53, 1.51, 0.20, 1.34, 0.26, 0.00, 1.04, 1.83, 0.82, 1.06, 0.23, 0.52, 0.00, 0.00, 0.00, 1.32, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
4587, 0, 191.274, 0.98, 1, 0.33, 0.65, 0.00, 1.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.38, 0.40, 0.00, 0.00, 0.87, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4587, 1, 191.274, 0.98, 1, 1.55, 1.54, 0.19, 0.87, 0.28, 0.00, 1.14, 2.13, 1.08, 1.28, 0.25, 0.69, 0.00, 0.00, 0.00, 1.64, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
4588, 0, 191.316, 0.98, 1, 0.40, 0.66, 0.00, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.46, 0.44, 0.44, 0.00, 0.00, 0.82, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4588, 1, 191.316, 0.98, 1, 1.27, 1.36, 0.29, 0.69, 0.31, 0.00, 1.33, 2.22, 1.11, 0.91, 0.37, 0.76, 0.00, 0.00, 0.00, 1.76, 0.00, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
4589, 0, 191.358, 0.98, 1, 0.45, 0.66, 0.00, 1.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.39, 0.51, 0.00, 0.00, 0.85, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4589, 1, 191.358, 0.98, 1, 1.06, 1.47, 0.35, 0.71, 0.21, 0.00, 1.25, 2.32, 1.43, 0.63, 0.55, 0.44, 0.00, 0.00, 0.00, 1.22, 0.90, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
4590, 0, 191.400, 0.98, 1, 0.43, 0.69, 0.00, 1.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.34, 0.51, 0.00, 0.00, 0.75, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4590, 1, 191.400, 0.98, 1, 1.03, 1.40, 0.42, 0.86, 0.00, 0.00, 0.88, 2.28, 1.59, 0.86, 0.40, 0.78, 0.00, 0.00, 0.00, 1.19, 1.07, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0
4591, 0, 191.441, 0.98, 1, 0.40, 0.65, 0.00, 1.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.44, 0.46, 0.00, 0.00, 0.85, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4591, 1, 191.441, 0.98, 1, 0.96, 1.52, 0.37, 1.10, 0.12, 0.00, 0.98, 2.57, 1.58, 0.65, 0.49, 0.59, 0.00, 0.00, 0.00, 1.24, 1.08, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
4592, 0, 191.483, 0.98, 1, 0.41, 0.65, 0.00, 1.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.41, 0.45, 0.52, 0.00, 0.00, 0.91, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4592, 1, 191.483, 0.98, 1, 0.88, 1.34, 0.42, 0.94, 0.01, 0.00, 1.05, 2.53, 1.35, 0.94, 0.59, 0.49, 0.00, 0.00, 0.00, 1.56, 0.97, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0
4593, 0, 191.525, 0.98, 1, 0.35, 0.71, 0.00, 1.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.35, 0.40, 0.00, 0.00, 0.78, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4593, 1, 191.525, 0.98, 1, 1.25, 1.90, 0.33, 0.82, 0.00, 0.00, 1.03, 2.28, 0.79, 0.67, 0.36, 0.30, 0.00, 0.00, 0.24, 1.83, 1.14, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0
4594, 0, 191.566, 0.98, 1, 0.38, 0.62, 0.00, 1.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 0.36, 0.51, 0.00, 0.00, 0.74, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4594, 1, 191.566, 0.98, 1, 1.19, 1.80, 0.73, 0.97, 0.12, 0.00, 0.99, 2.25, 0.66, 0.70, 0.35, 0.14, 0.00, 0.00, 0.55, 1.51, 1.08, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
4595, 0, 191.608, 0.98, 1, 0.35, 0.69, 0.00, 1.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.38, 0.34, 0.00, 0.00, 0.82, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4595, 1, 191.608, 0.98, 1, 1.23, 1.91, 0.88, 0.70, 0.05, 0.00, 0.79, 2.22, 0.63, 0.74, 0.30, 0.59, 0.10, 0.00, 0.39, 1.58, 1.04, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
4596, 0, 191.650, 0.98, 1, 0.19, 0.85, 0.00, 1.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.15, 0.24, 0.00, 0.00, 0.68, 0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4596, 1, 191.650, 0.98, 1, 1.11, 1.51, 0.82, 1.14, 0.00, 0.00, 0.91, 2.11, 0.64, 1.14, 0.18, 0.62, 0.00, 0.00, 0.25, 1.79, 1.08, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
4597, 0, 191.691, 0.98, 1, 0.24, 0.72, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.16, 0.23, 0.00, 0.00, 0.65, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4597, 1, 191.691, 0.98, 1, 1.08, 1.62, 0.69, 1.09, 0.00, 0.00, 0.84, 2.31, 0.58, 1.13, 0.32, 0.80, 0.00, 0.00, 0.17, 1.54, 1.12, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
4598, 0, 191.733, 0.98, 1, 0.35, 0.49, 0.00, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.29, 0.08, 0.00, 0.00, 0.83, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4598, 1, 191.733, 0.98, 1, 0.99, 1.65, 0.89, 0.78, 0.00, 0.00, 0.77, 2.40, 0.68, 0.62, 0.56, 0.84, 0.00, 0.00, 0.28, 1.82, 0.99, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
4599, 0, 191.775, 0.98, 1, 0.41, 0.57, 0.00, 1.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.26, 0.16, 0.00, 0.00, 0.77, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
4599, 1, 191.775, 0.98, 1, 0.90, 1.65, 0.66, 0.83, 0.00, 0.00, 0.73, 2.23, 0.83, 0.66, 0.67, 1.01, 0.00, 0.00, 0.00, 1.80, 1.15, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
4600, 0, 191.817, 0.98, 1, 0.31, 0.58, 0.00, 1.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.26, 0.23, 0.00, 0.00, 0.75, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
