start_time,end_time,speaker
0.48,8.64,SPEAKER_00
13.76,43.12,SPEAKER_00
43.68,53.12,SPEAKER_01
53.76,65.6,SPEAKER_00
66.48,128.8,SPEAKER_01
130.0,145.84,SPEAKER_00
147.12,185.68,SPEAKER_01
187.04,189.52,SPEAKER_00
190.16,200.56,SPEAKER_00
202.0,262.32,SPEAKER_01
262.56,283.28,SPEAKER_01
284.48,298.16,SPEAKER_00
298.8,300.07,SPEAKER_01
300.0,328.72,SPEAKER_00
329.36,337.52,SPEAKER_00
338.0,349.6,SPEAKER_00
349.68,362.56,SPEAKER_00
362.96,379.76,SPEAKER_01
380.32,385.52,SPEAKER_01
386.32,426.88,SPEAKER_00
427.44,438.15999999999997,SPEAKER_01
439.28,470.32,SPEAKER_00
470.8,498.15999999999997,SPEAKER_00
499.36,505.28,SPEAKER_01
506.48,544.3199999999999,SPEAKER_00
544.96,547.92,SPEAKER_00
548.16,548.3199999999999,SPEAKER_00
548.4,564.8,SPEAKER_00
565.52,572.24,SPEAKER_00
572.96,581.52,SPEAKER_00
582.0799999999999,588.3199999999999,SPEAKER_00
588.72,600.0699999999999,SPEAKER_01
600.0,609.92,SPEAKER_00
610.24,626.72,SPEAKER_00
625.76,653.12,SPEAKER_01
627.12,628.0,SPEAKER_00
631.28,631.68,SPEAKER_00
653.2,653.36,SPEAKER_01
655.52,676.8,SPEAKER_01
655.76,655.84,SPEAKER_00
660.4,660.88,SPEAKER_00
677.36,692.0,SPEAKER_00
692.48,704.56,SPEAKER_00
706.0,723.92,SPEAKER_01
724.48,731.6,SPEAKER_01
732.16,739.12,SPEAKER_01
739.6,744.0,SPEAKER_01
745.36,758.56,SPEAKER_01
756.56,757.04,SPEAKER_00
758.72,758.8,SPEAKER_01
758.88,764.24,SPEAKER_01
764.72,772.96,SPEAKER_01
773.36,778.0,SPEAKER_01
778.8,786.48,SPEAKER_01
778.8,779.2,SPEAKER_00
786.88,807.84,SPEAKER_01
796.96,797.12,SPEAKER_00
808.96,824.16,SPEAKER_00
824.8,840.3199999999999,SPEAKER_00
840.72,844.56,SPEAKER_00
845.52,858.0,SPEAKER_00
859.28,876.72,SPEAKER_01
862.3199999999999,863.2,SPEAKER_00
877.12,880.24,SPEAKER_01
880.3199999999999,898.0799999999999,SPEAKER_01
898.88,900.0699999999999,SPEAKER_01
900.0,950.32,SPEAKER_00
950.64,958.0,SPEAKER_01
958.72,990.0,SPEAKER_01
990.96,1020.72,SPEAKER_00
1004.72,1005.12,SPEAKER_01
1008.08,1008.8,SPEAKER_01
1021.12,1042.32,SPEAKER_00
1042.88,1045.68,SPEAKER_00
1047.12,1069.76,SPEAKER_00
1066.48,1066.96,SPEAKER_01
1070.0,1071.2,SPEAKER_00
1071.92,1073.2,SPEAKER_00
1073.68,1074.08,SPEAKER_01
1074.16,1086.6399999999999,SPEAKER_00
1087.44,1110.48,SPEAKER_01
1111.52,1119.52,SPEAKER_00
1119.84,1127.6,SPEAKER_01
