start_time,end_time,speaker
0.32,5.52,SPEAKER_1
5.92,9.12,SPEAKER_1
9.44,11.2,SPEAKER_1
11.44,15.84,SPEAKER_1
16.32,19.92,SPEAKER_1
20.0,23.28,SPEAKER_1
23.6,25.2,SPEAKER_1
25.44,27.6,SPEAKER_1
27.76,29.76,SPEAKER_1
29.84,35.04,SPEAKER_1
36.96,39.84,SPEAKER_2
40.24,43.52,SPEAKER_2
44.16,46.8,SPEAKER_2
46.88,49.28,SPEAKER_2
49.84,51.28,SPEAKER_2
51.84,54.88,SPEAKER_2
55.28,57.52,SPEAKER_2
57.84,64.08,SPEAKER_2
64.4,65.52,SPEAKER_2
65.76,67.6,SPEAKER_2
68.0,69.92,SPEAKER_2
70.16,72.56,SPEAKER_2
72.88,75.76,SPEAKER_2
76.16,78.24,SPEAKER_2
78.4,79.84,SPEAKER_2
80.08,82.0,SPEAKER_2
82.56,86.4,SPEAKER_1
86.96,87.92,SPEAKER_1
87.04,87.12,SPEAKER_2
88.24,90.48,SPEAKER_1
92.72,93.04,SPEAKER_2
93.44,98.08,SPEAKER_2
98.24,98.88,SPEAKER_2
99.36,101.68,SPEAKER_2
102.08,105.2,SPEAKER_2
105.92,107.44,SPEAKER_2
107.6,110.8,SPEAKER_2
111.04,113.28,SPEAKER_2
113.6,116.64,SPEAKER_2
117.12,119.84,SPEAKER_2
120.16,123.84,SPEAKER_2
124.24,127.6,SPEAKER_2
127.92,132.32,SPEAKER_2
132.56,135.92,SPEAKER_2
136.4,138.8,SPEAKER_2
139.12,140.8,SPEAKER_2
141.2,144.32,SPEAKER_2
144.8,147.44,SPEAKER_2
147.92,150.56,SPEAKER_2
151.12,154.72,SPEAKER_2
155.12,157.52,SPEAKER_2
158.0,160.72,SPEAKER_2
161.12,162.0,SPEAKER_2
161.84,162.0,SPEAKER_1
162.4,165.28,SPEAKER_2
165.36,167.36,SPEAKER_2
168.08,169.44,SPEAKER_1
169.52,174.32,SPEAKER_1
174.48,176.16,SPEAKER_1
176.72,178.16,SPEAKER_1
178.24,185.76,SPEAKER_1
188.0,192.96,SPEAKER_2
193.6,197.6,SPEAKER_2
198.32,199.68,SPEAKER_2
200.32,204.24,SPEAKER_2
204.88,206.0,SPEAKER_2
206.24,208.4,SPEAKER_2
208.8,210.72,SPEAKER_2
210.64,210.8,SPEAKER_3
211.6,213.04,SPEAKER_1
215.84,218.16,SPEAKER_2
218.56,222.16,SPEAKER_2
222.8,230.88,SPEAKER_2
231.04,232.0,SPEAKER_2
232.48,233.12,SPEAKER_2
233.68,237.6,SPEAKER_2
238.32,244.08,SPEAKER_1
240.0,244.0,SPEAKER_1
244.24,254.96,SPEAKER_1
244.32,245.68,SPEAKER_1
245.84,247.28,SPEAKER_1
247.36,249.76,SPEAKER_1
249.84,254.96,SPEAKER_1
256.96,260.24,SPEAKER_2
256.96,260.32,SPEAKER_2
260.88,264.96,SPEAKER_2
260.88,264.0,SPEAKER_2
264.08,264.88,SPEAKER_2
265.52,267.52,SPEAKER_2
265.6,267.52,SPEAKER_2
267.84,268.64,SPEAKER_2
267.84,268.64,SPEAKER_2
268.96,270.24,SPEAKER_2
269.04,270.16,SPEAKER_2
270.72,272.96,SPEAKER_2
270.72,272.96,SPEAKER_2
273.52,275.44,SPEAKER_2
273.52,275.44,SPEAKER_2
276.0,278.8,SPEAKER_2
276.0,278.8,SPEAKER_2
279.44,280.8,SPEAKER_2
279.44,280.8,SPEAKER_2
280.96,282.48,SPEAKER_2
280.96,282.48,SPEAKER_2
281.28,281.36,SPEAKER_1
282.8,283.84,SPEAKER_2
282.88,283.84,SPEAKER_2
284.24,288.16,SPEAKER_2
284.24,288.16,SPEAKER_2
287.44,287.52,SPEAKER_1
288.56,292.0,SPEAKER_2
288.56,291.92,SPEAKER_2
290.56,290.88,SPEAKER_1
290.56,290.88,SPEAKER_1
292.4,293.76,SPEAKER_2
292.4,293.76,SPEAKER_2
294.16,304.08,SPEAKER_1
294.16,300.07,SPEAKER_1
304.24,308.4,SPEAKER_1
308.72,309.92,SPEAKER_1
310.0,310.48,SPEAKER_1
310.72,311.28,SPEAKER_1
312.48,313.04,SPEAKER_1
313.28,315.92,SPEAKER_1
314.08,314.16,SPEAKER_2
317.6,318.0,SPEAKER_2
318.4,319.92,SPEAKER_2
320.0,323.68,SPEAKER_2
324.16,324.88,SPEAKER_2
325.52,326.4,SPEAKER_2
326.88,332.24,SPEAKER_2
332.96,334.08,SPEAKER_2
334.56,335.76,SPEAKER_2
336.24,339.92,SPEAKER_2
340.32,341.36,SPEAKER_2
341.68,342.72,SPEAKER_2
343.28,344.96,SPEAKER_2
345.04,348.56,SPEAKER_2
349.04,351.2,SPEAKER_2
351.76,354.64,SPEAKER_2
355.04,356.48,SPEAKER_2
356.64,357.36,SPEAKER_2
358.0,360.56,SPEAKER_2
361.12,363.76,SPEAKER_2
363.92,364.8,SPEAKER_2
364.08,364.16,SPEAKER_1
365.2,368.24,SPEAKER_2
368.64,370.88,SPEAKER_2
371.28,371.84,SPEAKER_2
372.64,373.52,SPEAKER_2
373.92,375.28,SPEAKER_2
375.84,378.64,SPEAKER_2
379.04,380.48,SPEAKER_2
380.96,382.8,SPEAKER_2
383.28,386.96,SPEAKER_2
384.48,384.64,SPEAKER_1
387.28,388.48,SPEAKER_2
388.88,390.24,SPEAKER_2
390.72,392.4,SPEAKER_2
392.8,394.64,SPEAKER_2
395.04,398.88,SPEAKER_2
396.48,396.72,SPEAKER_1
399.28,402.16,SPEAKER_2
400.88,401.12,SPEAKER_1
403.2,407.76,SPEAKER_1
409.52,410.32,SPEAKER_2
411.44,412.4,SPEAKER_2
412.72,413.92,SPEAKER_2
414.72,418.0,SPEAKER_2
418.56,422.4,SPEAKER_2
420.88,421.04,SPEAKER_1
423.12,424.72,SPEAKER_2
425.28,425.36,SPEAKER_3
425.36,425.44,SPEAKER_1
425.36,428.08,SPEAKER_2
428.48,429.44,SPEAKER_2
428.64,428.88,SPEAKER_1
430.24,433.12,SPEAKER_2
432.88,435.44,SPEAKER_1
435.68,438.96,SPEAKER_1
441.28,445.6,SPEAKER_2
446.08,447.84,SPEAKER_2
448.24,449.04,SPEAKER_2
449.28,450.24,SPEAKER_2
450.56,450.96,SPEAKER_2
451.84,452.4,SPEAKER_2
452.88,453.84,SPEAKER_2
453.92,454.56,SPEAKER_2
455.12,458.56,SPEAKER_2
459.28,461.12,SPEAKER_2
460.96,461.04,SPEAKER_1
461.52,462.4,SPEAKER_2
462.8,464.0,SPEAKER_2
464.56,465.76,SPEAKER_2
466.16,467.04,SPEAKER_2
467.68,469.84,SPEAKER_1
470.4,472.24,SPEAKER_1
472.72,486.4,SPEAKER_1
480.0,483.04,SPEAKER_1
483.12,486.4,SPEAKER_1
486.64,487.12,SPEAKER_1
486.64,487.12,SPEAKER_1
487.36,489.12,SPEAKER_1
487.44,489.04,SPEAKER_1
490.96,494.32,SPEAKER_2
490.96,494.32,SPEAKER_2
494.72,497.2,SPEAKER_2
494.72,497.2,SPEAKER_2
497.44,501.36,SPEAKER_2
497.52,497.6,SPEAKER_3
497.52,501.36,SPEAKER_2
497.52,497.76,SPEAKER_1
497.6,497.68,SPEAKER_1
501.6,504.24,SPEAKER_2
501.6,504.24,SPEAKER_2
504.64,506.88,SPEAKER_2
504.64,509.84,SPEAKER_2
507.04,509.12,SPEAKER_2
509.12,509.84,SPEAKER_1
509.2,509.76,SPEAKER_3
510.96,511.36,SPEAKER_1
510.96,511.28,SPEAKER_1
512.88,519.04,SPEAKER_1
512.88,519.04,SPEAKER_1
519.2,520.4,SPEAKER_1
519.2,520.4,SPEAKER_1
522.96,525.84,SPEAKER_2
522.96,525.84,SPEAKER_2
526.48,529.44,SPEAKER_2
526.48,529.44,SPEAKER_2
530.16,532.0,SPEAKER_2
530.16,534.16,SPEAKER_2
532.08,532.88,SPEAKER_2
532.32,532.48,SPEAKER_3
532.4,532.48,SPEAKER_1
532.96,534.16,SPEAKER_2
534.48,535.28,SPEAKER_2
534.48,535.28,SPEAKER_2
534.56,534.8,SPEAKER_1
534.56,534.88,SPEAKER_1
535.6,537.04,SPEAKER_2
535.6,537.04,SPEAKER_2
537.68,539.68,SPEAKER_2
537.68,539.68,SPEAKER_2
539.76,542.88,SPEAKER_2
