start_time,end_time,speaker
0.72,1.52,SPEAKER_00
1.76,3.04,SPEAKER_00
4.4,6.4,SPEAKER_00
7.68,8.4,SPEAKER_01
8.16,9.12,SPEAKER_00
10.0,15.36,SPEAKER_00
16.48,17.76,SPEAKER_00
18.48,19.52,SPEAKER_00
20.16,20.88,SPEAKER_00
21.44,22.16,SPEAKER_00
25.28,26.32,SPEAKER_00
27.36,28.88,SPEAKER_00
32.24,32.96,SPEAKER_00
60.16,62.08,SPEAKER_01
63.04,66.08,SPEAKER_01
68.08,69.36,SPEAKER_00
71.52,72.56,SPEAKER_00
73.04,78.08,SPEAKER_00
78.72,80.08,SPEAKER_00
80.88,81.12,SPEAKER_01
83.84,88.56,SPEAKER_00
95.12,95.76,SPEAKER_01
97.76,100.16,SPEAKER_00
100.08,101.68,SPEAKER_01
103.6,104.96,SPEAKER_01
107.76,110.4,SPEAKER_01
111.92,112.64,SPEAKER_01
113.04,115.44,SPEAKER_01
115.92,116.64,SPEAKER_01
117.76,118.96,SPEAKER_01
119.84,120.56,SPEAKER_01
120.8,121.44,SPEAKER_01
122.56,122.8,SPEAKER_01
125.28,127.6,SPEAKER_00
129.2,132.0,SPEAKER_01
132.4,135.12,SPEAKER_01
134.8,137.44,SPEAKER_00
138.08,139.04,SPEAKER_00
141.6,142.88,SPEAKER_00
144.32,147.2,SPEAKER_00
148.64,150.8,SPEAKER_00
151.92,152.08,SPEAKER_00
154.24,154.88,SPEAKER_00
155.68,160.56,SPEAKER_00
161.12,162.32,SPEAKER_00
165.44,167.52,SPEAKER_00
168.64,169.36,SPEAKER_00
171.6,172.48,SPEAKER_00
173.04,173.92,SPEAKER_00
174.32,175.84,SPEAKER_00
177.44,178.4,SPEAKER_00
179.12,180.96,SPEAKER_00
181.36,187.92,SPEAKER_00
189.92,190.56,SPEAKER_00
191.2,193.36,SPEAKER_00
193.92,197.28,SPEAKER_00
197.84,198.48,SPEAKER_01
198.32,200.32,SPEAKER_00
200.8,201.44,SPEAKER_00
202.88,203.76,SPEAKER_00
206.16,209.28,SPEAKER_00
210.56,211.2,SPEAKER_00
211.6,214.32,SPEAKER_00
214.4,215.76,SPEAKER_00
