start_time,end_time,speaker
0.48,8.64,SPEAKER_01
13.76,43.12,SPEAKER_01
43.68,53.12,SPEAKER_00
53.76,65.6,SPEAKER_01
66.48,128.8,SPEAKER_00
130.0,145.84,SPEAKER_01
147.12,185.68,SPEAKER_00
187.04,189.52,SPEAKER_01
190.16,200.56,SPEAKER_01
202.0,262.32,SPEAKER_00
262.56,283.28,SPEAKER_00
284.48,298.16,SPEAKER_01
298.8,300.07,SPEAKER_00
300.0,328.72,SPEAKER_01
329.36,337.52,SPEAKER_01
338.0,349.6,SPEAKER_01
349.68,362.56,SPEAKER_01
362.96,379.76,SPEAKER_00
380.32,385.52,SPEAKER_00
386.32,426.88,SPEAKER_01
427.44,438.16,SPEAKER_00
439.28,470.32,SPEAKER_01
470.8,498.16,SPEAKER_01
499.36,505.28,SPEAKER_00
506.48,544.3199999999999,SPEAKER_01
544.96,547.92,SPEAKER_01
548.16,548.3199999999999,SPEAKER_01
548.4,564.8,SPEAKER_01
565.52,572.24,SPEAKER_01
572.96,581.52,SPEAKER_01
582.0799999999999,588.3199999999999,SPEAKER_01
588.72,600.0699999999999,SPEAKER_00
600.0,609.92,SPEAKER_01
610.24,626.72,SPEAKER_01
625.76,653.12,SPEAKER_00
627.12,628.0,SPEAKER_01
631.28,631.68,SPEAKER_01
653.2,653.36,SPEAKER_00
655.52,676.8,SPEAKER_00
655.76,655.84,SPEAKER_01
660.4,660.88,SPEAKER_01
677.36,692.0,SPEAKER_01
692.48,704.56,SPEAKER_01
706.0,723.92,SPEAKER_00
724.48,731.6,SPEAKER_00
732.16,739.12,SPEAKER_00
739.6,744.0,SPEAKER_00
745.36,758.56,SPEAKER_00
756.56,757.04,SPEAKER_01
758.72,758.8,SPEAKER_00
758.88,764.24,SPEAKER_00
764.72,772.96,SPEAKER_00
773.36,778.0,SPEAKER_00
778.8,786.48,SPEAKER_00
778.8,779.2,SPEAKER_01
786.88,807.84,SPEAKER_00
796.96,797.12,SPEAKER_01
808.96,824.16,SPEAKER_01
824.8,840.3199999999999,SPEAKER_01
840.72,844.56,SPEAKER_01
845.52,858.0,SPEAKER_01
859.28,876.72,SPEAKER_00
862.3199999999999,863.2,SPEAKER_01
877.12,880.24,SPEAKER_00
880.3199999999999,898.0799999999999,SPEAKER_00
898.88,900.0699999999999,SPEAKER_00
900.0,950.32,SPEAKER_01
950.64,958.0,SPEAKER_00
958.72,990.0,SPEAKER_00
990.96,1020.72,SPEAKER_01
1004.72,1005.12,SPEAKER_00
1008.08,1008.8,SPEAKER_00
1021.12,1042.32,SPEAKER_01
1042.88,1045.68,SPEAKER_01
1047.12,1069.76,SPEAKER_01
1066.48,1066.96,SPEAKER_00
1070.0,1071.2,SPEAKER_01
1071.92,1073.2,SPEAKER_01
1073.68,1074.08,SPEAKER_00
1074.16,1086.64,SPEAKER_01
1087.44,1110.48,SPEAKER_00
1111.52,1119.52,SPEAKER_01
1119.84,1127.6,SPEAKER_00
