start_time,end_time,speaker
0.72,1.52,SPEAKER_01
1.76,3.04,SPEAKER_01
4.4,6.4,SPEAKER_01
7.68,8.4,SPEAKER_00
8.16,9.12,SPEAKER_01
10.0,15.36,SPEAKER_01
16.48,17.76,SPEAKER_01
18.48,19.52,SPEAKER_01
20.16,20.88,SPEAKER_01
21.44,22.16,SPEAKER_01
25.28,26.32,SPEAKER_01
27.36,28.88,SPEAKER_01
32.24,32.96,SPEAKER_01
60.16,62.08,SPEAKER_00
63.04,66.08,SPEAKER_00
68.08,69.36,SPEAKER_01
71.52,72.56,SPEAKER_01
73.04,78.08,SPEAKER_01
78.72,80.08,SPEAKER_01
80.88,81.12,SPEAKER_00
83.84,88.56,SPEAKER_01
95.12,95.76,SPEAKER_00
97.76,100.16,SPEAKER_01
100.08,101.68,SPEAKER_00
103.6,104.96,SPEAKER_00
107.76,110.4,SPEAKER_00
111.92,112.64,SPEAKER_00
113.04,115.44,SPEAKER_00
115.92,116.64,SPEAKER_00
117.76,118.96,SPEAKER_00
119.84,120.56,SPEAKER_00
120.8,121.44,SPEAKER_00
122.56,122.8,SPEAKER_00
125.28,127.6,SPEAKER_01
129.2,132.0,SPEAKER_00
132.4,135.12,SPEAKER_00
134.8,137.44,SPEAKER_01
138.08,139.04,SPEAKER_01
141.6,142.88,SPEAKER_01
144.32,147.2,SPEAKER_01
148.64,150.8,SPEAKER_01
151.92,152.08,SPEAKER_01
154.24,154.88,SPEAKER_01
155.68,160.56,SPEAKER_01
161.12,162.32,SPEAKER_01
165.44,167.52,SPEAKER_01
168.64,169.36,SPEAKER_01
171.6,172.48,SPEAKER_01
173.04,173.92,SPEAKER_01
174.32,175.84,SPEAKER_01
177.44,178.4,SPEAKER_01
179.12,180.96,SPEAKER_01
181.36,187.92,SPEAKER_01
189.92,190.56,SPEAKER_01
191.2,193.36,SPEAKER_01
193.92,197.28,SPEAKER_01
197.84,198.48,SPEAKER_00
198.32,200.32,SPEAKER_01
200.8,201.44,SPEAKER_01
202.88,203.76,SPEAKER_01
206.16,209.28,SPEAKER_01
210.56,211.2,SPEAKER_01
211.6,214.32,SPEAKER_01
214.4,215.76,SPEAKER_01
216.56,218.48,SPEAKER_01
218.8,219.6,SPEAKER_01
219.76,221.2,SPEAKER_01
222.48,224.48,SPEAKER_01
225.84,226.48,SPEAKER_00
226.32,227.2,SPEAKER_01
228.16,233.52,SPEAKER_01
234.64,235.92,SPEAKER_01
236.64,237.68,SPEAKER_01
238.32,238.96,SPEAKER_01
239.6,240.32,SPEAKER_01
243.36,244.48,SPEAKER_01
245.52,247.04,SPEAKER_01
250.4,251.12,SPEAKER_01
287.6,288.08,SPEAKER_01
293.04,295.04,SPEAKER_01
295.52,299.2,SPEAKER_01
304.0,307.04,SPEAKER_01
308.88,310.88,SPEAKER_01
314.56,315.04,SPEAKER_01
316.48,317.92,SPEAKER_01
318.88,321.68,SPEAKER_01
323.6,326.24,SPEAKER_01
326.32,327.84,SPEAKER_01
328.16,329.2,SPEAKER_01
331.28,332.32,SPEAKER_01
335.36,338.48,SPEAKER_01
340.72,342.64,SPEAKER_01
343.12,344.24,SPEAKER_01
345.28,346.08,SPEAKER_01
347.12,349.04,SPEAKER_01
350.0,351.68,SPEAKER_01
352.8,355.52,SPEAKER_01
357.84000000000003,360.08,SPEAKER_01
361.04,361.36,SPEAKER_01
362.48,365.28,SPEAKER_01
365.36,366.4,SPEAKER_01
367.68,369.2,SPEAKER_01
370.48,370.88,SPEAKER_01
371.2,373.2,SPEAKER_01
374.0,376.48,SPEAKER_01
377.28,377.44,SPEAKER_00
377.52,378.4,SPEAKER_01
381.52,382.24,SPEAKER_01
383.28,383.76,SPEAKER_00
384.08,384.8,SPEAKER_00
389.04,395.12,SPEAKER_01
399.6,400.64,SPEAKER_00
401.12,403.92,SPEAKER_00
404.08,406.8,SPEAKER_00
407.52,409.76,SPEAKER_00
410.24,411.52,SPEAKER_00
411.92,412.24,SPEAKER_00
412.96,415.2,SPEAKER_00
415.52,417.84,SPEAKER_00
418.32,421.44,SPEAKER_00
421.84,422.88,SPEAKER_00
423.6,426.08,SPEAKER_00
426.96,431.28,SPEAKER_00
433.44,434.08,SPEAKER_00
434.88,437.28,SPEAKER_00
439.52,443.28,SPEAKER_00
444.08,444.96,SPEAKER_00
446.08,447.28,SPEAKER_00
447.6,450.32,SPEAKER_00
450.56,452.4,SPEAKER_00
452.8,454.88,SPEAKER_00
455.84,455.92,SPEAKER_01
456.72,459.04,SPEAKER_00
459.28,461.28,SPEAKER_00
462.0,462.48,SPEAKER_00
462.72,463.76,SPEAKER_00
464.48,466.88,SPEAKER_00
467.28,469.2,SPEAKER_00
470.4,471.04,SPEAKER_00
473.36,474.0,SPEAKER_00
474.4,477.68,SPEAKER_00
477.92,478.48,SPEAKER_00
479.12,482.0,SPEAKER_00
482.96,484.0,SPEAKER_00
484.16,484.88,SPEAKER_00
485.92,486.72,SPEAKER_00
487.2,488.32,SPEAKER_00
488.88,490.16,SPEAKER_00
490.64,491.2,SPEAKER_00
491.84,492.88,SPEAKER_00
493.12,496.8,SPEAKER_00
499.04,499.76,SPEAKER_00
500.16,501.2,SPEAKER_00
502.4,503.44,SPEAKER_00
503.92,505.84,SPEAKER_00
507.04,511.2,SPEAKER_00
511.52,512.8,SPEAKER_00
512.88,514.24,SPEAKER_00
514.56,516.3199999999999,SPEAKER_00
516.88,517.36,SPEAKER_00
518.48,519.52,SPEAKER_00
519.76,522.08,SPEAKER_00
523.2,524.64,SPEAKER_00
525.28,526.4,SPEAKER_00
527.12,528.96,SPEAKER_00
529.84,531.6800000000001,SPEAKER_00
532.0,535.92,SPEAKER_00
536.08,538.08,SPEAKER_00
538.48,539.6,SPEAKER_00
539.84,542.16,SPEAKER_00
543.36,544.96,SPEAKER_00
546.08,547.12,SPEAKER_00
548.24,548.64,SPEAKER_00
549.04,551.92,SPEAKER_00
552.24,555.36,SPEAKER_00
552.3199999999999,552.4,SPEAKER_01
556.8,559.44,SPEAKER_00
561.12,562.1600000000001,SPEAKER_00
563.36,564.72,SPEAKER_00
564.88,564.96,SPEAKER_00
566.56,569.36,SPEAKER_00
570.4,570.88,SPEAKER_00
571.04,572.3199999999999,SPEAKER_01
572.64,573.12,SPEAKER_01
574.0,577.6800000000001,SPEAKER_01
578.4,580.48,SPEAKER_00
578.96,579.52,SPEAKER_01
579.76,580.56,SPEAKER_01
582.64,586.24,SPEAKER_01
587.44,588.3199999999999,SPEAKER_01
588.96,592.4,SPEAKER_00
592.48,594.48,SPEAKER_00
594.88,596.3199999999999,SPEAKER_00
596.8,598.0799999999999,SPEAKER_00
600.72,606.0,SPEAKER_01
605.52,605.6,SPEAKER_00
606.72,613.84,SPEAKER_01
614.24,614.72,SPEAKER_00
614.56,617.28,SPEAKER_01
617.36,624.16,SPEAKER_01
625.04,627.2,SPEAKER_01
627.6,628.0,SPEAKER_00
627.92,629.6,SPEAKER_01
629.76,635.6,SPEAKER_01
636.72,637.2,SPEAKER_01
638.88,639.12,SPEAKER_00
639.12,639.28,SPEAKER_01
640.32,643.68,SPEAKER_01
645.84,647.92,SPEAKER_00
649.52,650.08,SPEAKER_01
650.24,654.16,SPEAKER_00
655.36,656.0,SPEAKER_00
655.44,656.48,SPEAKER_01
656.32,657.28,SPEAKER_00
658.24,661.44,SPEAKER_00
662.56,663.52,SPEAKER_00
664.0,666.96,SPEAKER_00
668.4,669.6,SPEAKER_00
671.52,675.12,SPEAKER_00
676.48,677.44,SPEAKER_00
682.3199999999999,682.64,SPEAKER_01
683.52,683.92,SPEAKER_00
685.92,686.4,SPEAKER_00
689.04,689.12,SPEAKER_01
690.3199999999999,690.72,SPEAKER_00
694.24,699.12,SPEAKER_00
700.8,701.28,SPEAKER_01
704.72,705.6800000000001,SPEAKER_01
707.04,710.4,SPEAKER_01
711.44,711.92,SPEAKER_01
712.72,713.76,SPEAKER_01
714.96,716.56,SPEAKER_01
717.2,718.3199999999999,SPEAKER_01
718.72,719.04,SPEAKER_00
719.12,719.52,SPEAKER_01
720.4,722.8,SPEAKER_01
723.84,724.48,SPEAKER_01
725.44,728.24,SPEAKER_01
729.28,730.0,SPEAKER_01
731.6,739.28,SPEAKER_01
739.76,739.84,SPEAKER_00
739.84,743.04,SPEAKER_01
745.28,747.04,SPEAKER_01
747.2,747.76,SPEAKER_01
748.56,753.76,SPEAKER_01
754.48,758.96,SPEAKER_01
759.92,761.52,SPEAKER_01
763.28,764.96,SPEAKER_01
766.16,767.6800000000001,SPEAKER_01
768.96,771.52,SPEAKER_01
772.64,774.56,SPEAKER_01
775.04,775.84,SPEAKER_01
776.56,778.48,SPEAKER_01
780.4,781.92,SPEAKER_00
784.48,785.36,SPEAKER_00
785.92,786.72,SPEAKER_00
789.12,790.8,SPEAKER_01
792.24,792.48,SPEAKER_01
792.4,794.16,SPEAKER_00
794.0,799.52,SPEAKER_01
800.64,802.56,SPEAKER_00
803.52,805.04,SPEAKER_00
805.36,806.0,SPEAKER_00
806.64,807.12,SPEAKER_00
808.0,809.04,SPEAKER_00
810.8,811.2,SPEAKER_01
812.56,814.16,SPEAKER_01
814.16,815.28,SPEAKER_00
817.6800000000001,821.44,SPEAKER_00
822.8,823.44,SPEAKER_01
825.28,828.08,SPEAKER_01
828.64,830.0,SPEAKER_01
829.52,830.08,SPEAKER_00
830.64,832.24,SPEAKER_01
830.8,830.88,SPEAKER_00
832.8,833.52,SPEAKER_01
835.28,838.4,SPEAKER_01
839.28,840.64,SPEAKER_01
841.76,842.08,SPEAKER_01
845.92,846.0,SPEAKER_01
847.28,850.72,SPEAKER_01
851.36,852.88,SPEAKER_01
853.28,855.52,SPEAKER_01
857.2,859.28,SPEAKER_01
860.88,862.24,SPEAKER_01
863.04,865.9200000000001,SPEAKER_01
866.56,869.44,SPEAKER_01
873.04,874.56,SPEAKER_01
876.0,878.1600000000001,SPEAKER_01
881.76,882.0799999999999,SPEAKER_00
883.04,883.52,SPEAKER_00
883.8399999999999,884.24,SPEAKER_01
885.2,885.76,SPEAKER_01
900.0,900.07,SPEAKER_00
