start_time,end_time,speaker
0.16,2.0,SPEAKER_01
2.32,6.8,SPEAKER_01
7.68,8.0,SPEAKER_01
9.84,11.2,SPEAKER_00
10.64,11.2,SPEAKER_01
23.76,25.52,SPEAKER_01
25.92,28.16,SPEAKER_01
33.36,34.96,SPEAKER_00
35.28,43.52,SPEAKER_00
44.64,72.64,SPEAKER_00
73.2,80.96,SPEAKER_00
82.32,85.52,SPEAKER_01
83.76,84.08,SPEAKER_00
86.4,90.8,SPEAKER_01
90.16,90.4,SPEAKER_00
90.88,91.04,SPEAKER_01
91.12,92.8,SPEAKER_01
93.44,94.4,SPEAKER_01
94.48,96.96,SPEAKER_01
96.88,97.28,SPEAKER_00
97.84,98.56,SPEAKER_01
99.28,112.8,SPEAKER_01
107.2,107.36,SPEAKER_00
112.88,116.0,SPEAKER_01
114.8,115.12,SPEAKER_00
116.08,116.4,SPEAKER_01
116.8,120.0,SPEAKER_01
120.4,124.8,SPEAKER_01
124.8,125.2,SPEAKER_00
125.44,126.88,SPEAKER_01
127.2,129.12,SPEAKER_01
129.68,133.68,SPEAKER_01
134.0,135.68,SPEAKER_01
135.68,136.0,SPEAKER_00
136.32,139.68,SPEAKER_01
138.96,139.28,SPEAKER_00
139.6,140.08,SPEAKER_00
140.88,143.44,SPEAKER_00
145.92,152.8,SPEAKER_01
152.96,153.28,SPEAKER_00
154.32,154.96,SPEAKER_01
155.52,156.72,SPEAKER_01
157.6,159.12,SPEAKER_01
159.28,159.44,SPEAKER_00
160.64,160.8,SPEAKER_01
160.88,161.28,SPEAKER_01
162.24,164.96,SPEAKER_01
164.96,165.36,SPEAKER_00
166.32,173.04,SPEAKER_01
169.28,169.6,SPEAKER_00
172.16,172.24,SPEAKER_00
173.92,176.8,SPEAKER_01
176.8,177.2,SPEAKER_00
177.12,178.88,SPEAKER_01
179.76,184.08,SPEAKER_01
186.72,188.8,SPEAKER_01
190.48,191.28,SPEAKER_01
191.6,192.8,SPEAKER_01
193.04,193.44,SPEAKER_00
193.68,194.08,SPEAKER_01
194.24,196.48,SPEAKER_01
197.92,199.6,SPEAKER_01
200.0,200.8,SPEAKER_01
201.12,202.24,SPEAKER_01
203.36,206.32,SPEAKER_01
206.64,207.6,SPEAKER_01
207.84,210.88,SPEAKER_00
208.88,209.12,SPEAKER_01
210.88,211.2,SPEAKER_01
211.52,212.88,SPEAKER_01
213.52,215.92,SPEAKER_01
216.4,216.48,SPEAKER_01
216.64,224.16,SPEAKER_01
224.56,255.04,SPEAKER_00
233.68,234.0,SPEAKER_01
240.96,242.08,SPEAKER_01
254.4,254.72,SPEAKER_01
255.28,255.6,SPEAKER_01
255.6,256.0,SPEAKER_00
256.64,257.76,SPEAKER_01
257.92,258.16,SPEAKER_00
260.0,265.36,SPEAKER_01
270.56,275.12,SPEAKER_00
277.6,281.12,SPEAKER_00
282.96,287.2,SPEAKER_00
287.28,289.2,SPEAKER_00
289.92,292.32,SPEAKER_00
292.4,300.07,SPEAKER_00
300.0,301.52,SPEAKER_01
302.24,323.2,SPEAKER_01
323.52,323.6,SPEAKER_01
323.68,333.52,SPEAKER_01
333.84000000000003,356.96,SPEAKER_01
356.48,357.68,SPEAKER_00
357.04,371.76,SPEAKER_01
360.88,361.28,SPEAKER_00
372.56,375.36,SPEAKER_01
375.92,383.36,SPEAKER_01
383.6,383.92,SPEAKER_00
384.08,384.24,SPEAKER_00
384.16,384.24,SPEAKER_01
384.4,385.6,SPEAKER_00
385.76,389.44,SPEAKER_00
386.4,386.64,SPEAKER_01
387.36,387.92,SPEAKER_01
389.52,395.28,SPEAKER_00
395.28,395.6,SPEAKER_01
395.76,398.0,SPEAKER_00
398.56,402.24,SPEAKER_00
402.56,413.84,SPEAKER_01
411.92,415.2,SPEAKER_00
414.24,417.68,SPEAKER_01
415.36,415.6,SPEAKER_00
417.6,417.92,SPEAKER_00
418.56,423.52,SPEAKER_01
423.76,425.92,SPEAKER_01
426.32,429.36,SPEAKER_01
426.96,427.28,SPEAKER_00
429.92,433.76,SPEAKER_01
434.64,439.52,SPEAKER_01
440.16,449.84,SPEAKER_01
448.16,452.72,SPEAKER_00
453.04,455.04,SPEAKER_00
454.72,461.36,SPEAKER_01
457.84,458.8,SPEAKER_00
460.0,460.48,SPEAKER_00
460.96,462.0,SPEAKER_00
462.0,462.48,SPEAKER_01
462.72,466.4,SPEAKER_00
467.68,469.2,SPEAKER_00
469.28,469.84,SPEAKER_01
470.08,471.52,SPEAKER_00
471.44,472.0,SPEAKER_01
472.16,476.24,SPEAKER_00
473.6,474.64,SPEAKER_01
476.24,478.64,SPEAKER_01
478.72,479.12,SPEAKER_00
478.88,480.16,SPEAKER_01
481.2,484.32,SPEAKER_01
484.72,499.92,SPEAKER_01
490.72,491.76,SPEAKER_00
500.48,503.68,SPEAKER_01
504.08,505.76,SPEAKER_01
506.32,508.16,SPEAKER_01
508.56,516.3199999999999,SPEAKER_01
516.72,530.16,SPEAKER_01
523.84,524.72,SPEAKER_00
525.04,525.84,SPEAKER_00
526.0,526.4,SPEAKER_00
530.16,530.56,SPEAKER_00
530.64,546.64,SPEAKER_01
546.4,546.88,SPEAKER_00
547.04,548.24,SPEAKER_01
547.12,547.44,SPEAKER_00
548.16,548.48,SPEAKER_00
548.72,550.08,SPEAKER_00
549.76,550.72,SPEAKER_01
550.64,551.12,SPEAKER_00
552.56,554.56,SPEAKER_01
555.52,559.6,SPEAKER_00
556.4,558.3199999999999,SPEAKER_01
562.1600000000001,562.8,SPEAKER_00
564.3199999999999,566.1600000000001,SPEAKER_00
567.36,569.04,SPEAKER_00
569.52,570.64,SPEAKER_00
