start_time,end_time,speaker
1.36,4.8,SPEAKER_01
5.28,6.72,SPEAKER_01
7.28,8.8,SPEAKER_00
20.72,24.72,SPEAKER_00
31.84,32.64,SPEAKER_01
37.12,42.96,SPEAKER_01
43.52,44.72,SPEAKER_01
45.92,46.64,SPEAKER_01
47.36,50.96,SPEAKER_01
50.96,51.28,SPEAKER_00
51.36,54.48,SPEAKER_01
55.84,57.52,SPEAKER_01
58.08,66.8,SPEAKER_01
62.08,62.4,SPEAKER_00
68.4,70.64,SPEAKER_01
71.68,74.0,SPEAKER_01
74.8,75.52,SPEAKER_01
76.56,77.12,SPEAKER_00
77.2,84.4,SPEAKER_01
82.48,82.8,SPEAKER_00
85.12,85.68,SPEAKER_01
86.4,86.56,SPEAKER_01
87.04,92.4,SPEAKER_01
92.72,99.36,SPEAKER_01
103.36,104.72,SPEAKER_01
105.84,108.64,SPEAKER_01
113.68,116.0,SPEAKER_01
116.48,118.96,SPEAKER_01
118.96,119.6,SPEAKER_00
121.68,127.04,SPEAKER_01
126.16,127.2,SPEAKER_00
127.76,130.48,SPEAKER_01
130.88,133.12,SPEAKER_01
133.76,134.48,SPEAKER_01
135.2,143.84,SPEAKER_01
145.12,145.84,SPEAKER_00
146.08,146.88,SPEAKER_00
147.04,147.44,SPEAKER_01
147.2,148.96,SPEAKER_00
148.96,149.44,SPEAKER_01
150.16,153.36,SPEAKER_01
154.0,154.96,SPEAKER_01
155.52,155.92,SPEAKER_01
164.0,164.72,SPEAKER_00
165.04,165.36,SPEAKER_00
167.44,168.08,SPEAKER_00
167.68,168.4,SPEAKER_01
168.4,169.6,SPEAKER_00
169.36,171.52,SPEAKER_01
172.8,173.76,SPEAKER_01
172.96,173.28,SPEAKER_00
179.28,179.76,SPEAKER_00
182.48,184.08,SPEAKER_00
184.48,185.76,SPEAKER_00
187.04,187.6,SPEAKER_00
191.6,193.44,SPEAKER_00
195.76,196.56,SPEAKER_00
201.44,204.24,SPEAKER_00
